"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"all.symptomatic"
"495"	0.78	0.002	0	0.218	0	0	0	0	0
"496"	0.97	0	0	0.03	0	0	0	0	0
"497"	0.836	0.002	0	0.162	0	0	0	0	0
"498"	0.964	0	0	0.036	0	0	0	0	0
"499"	0.89	0	0	0.11	0	0	0	0	0
"500"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"501"	1	0	0	0	0	0	0	0	0
"502"	0.8	0.006	0	0.192	0	0	0	0.002	0
"503"	0.696	0.008	0	0.294	0	0	0	0.002	0
"504"	0.986	0	0	0.014	0	0	0	0	0
"505"	0.996	0	0	0.004	0	0	0	0	0
"506"	0.96	0.002	0	0.038	0	0	0	0	0
"507"	0.986	0	0	0.014	0	0	0	0	0
"508"	0.802	0.006	0.001996	0.19	0	0	0	0	4e-06
"509"	0.986	0	0	0.014	0	0	0	0	0
"510"	0.858	0	0.001996	0.14	0	0	0	0	4e-06
"511"	0.52	0.008	0.001996	0.468	0	0	0	0.002	4e-06
"512"	0.97	0	0	0.03	0	0	0	0	0
"513"	0.482	0.014	0.011856	0.49	0	0	0	0.002	0.000144
"514"	0.982	0	0	0.018	0	0	0	0	0
"515"	0.744	0.006	0	0.25	0	0	0	0	0
"516"	1	0	0	0	0	0	0	0	0
"517"	0.982	0	0	0.018	0	0	0	0	0
"518"	0.872	0.002	0	0.126	0	0	0	0	0
"519"	0.996	0	0	0.004	0	0	0	0	0
"520"	0.966	0	0	0.034	0	0	0	0	0
"521"	0.982	0	0	0.018	0	0	0	0	0
"522"	0.972	0.002	0	0.026	0	0	0	0	0
"523"	0.938	0.002	0	0.06	0	0	0	0	0
"524"	1	0	0	0	0	0	0	0	0
"525"	0.988	0	0	0.012	0	0	0	0	0
"526"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"527"	0.972	0.002	0	0.026	0	0	0	0	0
"528"	0.964	0	0	0.036	0	0	0	0	0
"529"	0.954	0	0	0.046	0	0	0	0	0
"530"	0.99	0	0	0.01	0	0	0	0	0
"531"	0.854	0	0.001996	0.144	0	0	0	0	4e-06
"532"	1	0	0	0	0	0	0	0	0
"533"	1	0	0	0	0	0	0	0	0
"534"	0.95	0.002	0	0.048	0	0	0	0	0
"535"	0.964	0	0	0.036	0	0	0	0	0
"536"	0.906	0	0	0.094	0	0	0	0	0
"537"	0.98	0	0	0.02	0	0	0	0	0
"538"	0.914	0.002	0.003984	0.08	0	0	0	0	1.6e-05
"539"	0.99	0	0	0.01	0	0	0	0	0
"540"	0.978	0	0	0.022	0	0	0	0	0
"541"	0.928	0.002	0	0.07	0	0	0	0	0
"542"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"543"	1	0	0	0	0	0	0	0	0
"544"	1	0	0	0	0	0	0	0	0
"545"	0.966	0	0	0.034	0	0	0	0	0
"546"	1	0	0	0	0	0	0	0	0
"547"	0.996	0	0	0.004	0	0	0	0	0
"548"	0.99	0	0	0.01	0	0	0	0	0
"549"	0.932	0.002	0.002	0.064	0	0	0	0	0
"550"	0.914	0	0	0.086	0	0	0	0	0
"551"	0.962	0	0	0.038	0	0	0	0	0
"552"	0.806	0.008	0.003984	0.182	0	0	0	0	1.6e-05
"553"	0.92	0.004	0	0.076	0	0	0	0	0
"554"	0.904	0.002	0.001996	0.092	0	0	0	0	4e-06
"555"	0.978	0	0	0.022	0	0	0	0	0
"556"	0.984	0	0	0.016	0	0	0	0	0
"557"	0.782	0.002	0	0.216	0	0	0	0	0
"558"	0.904	0	0.001996	0.094	0	0	0	0	4e-06
"559"	0.962	0	0	0.038	0	0	0	0	0
"560"	0.978	0	0	0.022	0	0	0	0	0
"561"	0.986	0	0	0.014	0	0	0	0	0
"562"	1	0	0	0	0	0	0	0	0
"563"	1	0	0	0	0	0	0	0	0
"564"	1	0	0	0	0	0	0	0	0
"565"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"566"	0.994	0	0	0.006	0	0	0	0	0
"567"	0.622	0.004	0.003992	0.368	0	0	0	0.002	8e-06
"568"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"569"	0.956	0.002	0	0.042	0	0	0	0	0
"570"	0.972	0	0	0.028	0	0	0	0	0
"571"	0.752	0.008	0.005964	0.232	0.001996	0	0	0	4e-05
"572"	0.944	0	0.001996	0.054	0	0	0	0	4e-06
"573"	1	0	0	0	0	0	0	0	0
"574"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"575"	0.948	0.002	0	0.05	0	0	0	0	0
"576"	0.816	0.006	0.001996	0.174	0	0	0.001996	0	8e-06
"577"	0.888	0	0	0.112	0	0	0	0	0
"578"	0.944	0.002	0	0.054	0	0	0	0	0
"579"	0.998	0	0	0.002	0	0	0	0	0
"580"	0.864	0.002	0	0.128	0	0	0	0.006	0
"581"	0.84	0	0.003992	0.156	0	0	0	0	8e-06
"582"	1	0	0	0	0	0	0	0	0
"583"	0.992	0	0	0.008	0	0	0	0	0
"584"	0.992	0	0	0.008	0	0	0	0	0
"585"	0.956	0	0	0.042	0	0	0.001996	0	4e-06
"586"	0.958	0	0	0.042	0	0	0	0	0
"587"	0.806	0.006	0.001996	0.184	0	0	0	0.002	4e-06
"588"	0.94	0	0	0.06	0	0	0	0	0
"589"	0.956	0	0	0.042	0	0	0.001996	0	4e-06
"590"	0.932	0	0	0.068	0	0	0	0	0
"591"	0.86	0.004	0.005976	0.13	0	0	0	0	2.4e-05
"592"	0.974	0	0	0.026	0	0	0	0	0
"593"	0.97	0	0	0.03	0	0	0	0	0
"594"	0.982	0	0	0.018	0	0	0	0	0
"595"	0.962	0	0.001996	0.036	0	0	0	0	4e-06
"596"	0.982	0.002	0	0.016	0	0	0	0	0
"597"	0.936	0.002	0	0.06	0	0	0.001996	0	4e-06
"598"	0.824	0.002	0	0.174	0	0	0	0	0
"599"	0.958	0.002	0	0.04	0	0	0	0	0
"600"	0.854	0.006	0	0.14	0	0	0	0	0
"601"	0.98	0	0	0.02	0	0	0	0	0
"602"	0.864	0	0	0.136	0	0	0	0	0
"603"	0.984	0	0	0.016	0	0	0	0	0
"604"	0.906	0	0	0.092	0	0	0	0.002	0
"605"	0.768	0.002	0.003984	0.222	0	0	0	0.004	1.6e-05
"606"	0.972	0	0	0.028	0	0	0	0	0
"607"	0.884	0	0	0.116	0	0	0	0	0
"608"	0.974	0	0	0.026	0	0	0	0	0
"609"	0.952	0	0	0.048	0	0	0	0	0
"610"	0.682	0	0	0.318	0	0	0	0	0
"611"	0.964	0	0	0.036	0	0	0	0	0
"612"	0.924	0.002	0	0.074	0	0	0	0	0
"613"	0.954	0	0	0.046	0	0	0	0	0
"614"	0.986	0	0	0.014	0	0	0	0	0
"615"	0.952	0	0	0.048	0	0	0	0	0
"616"	0.372	0.004	0	0.618	0	0	0	0.006	0
"617"	0.894	0	0	0.106	0	0	0	0	0
"618"	0.992	0	0	0.008	0	0	0	0	0
"619"	0.856	0.002	0	0.142	0	0	0	0	0
"620"	0.964	0	0	0.036	0	0	0	0	0
"621"	0.856	0.002	0.001996	0.14	0	0	0	0	4e-06
"622"	0.994	0	0	0.006	0	0	0	0	0
"623"	0.962	0	0	0.036	0	0	0	0.002	0
"624"	0.984	0	0	0.016	0	0	0	0	0
"625"	0.962	0	0	0.038	0	0	0	0	0
"626"	0.942	0.002	0	0.056	0	0	0	0	0
"627"	0.87	0	0.001996	0.128	0	0	0	0	4e-06
"628"	0.978	0	0	0.022	0	0	0	0	0
"629"	0.956	0	0	0.044	0	0	0	0	0
"630"	0.968	0	0	0.032	0	0	0	0	0
"631"	0.928	0	0	0.072	0	0	0	0	0
"632"	0.868	0.002	0	0.13	0	0	0	0	0
"633"	0.988	0	0	0.012	0	0	0	0	0
"634"	0.978	0	0	0.022	0	0	0	0	0
"635"	0.998	0	0	0.002	0	0	0	0	0
"636"	1	0	0	0	0	0	0	0	0
"637"	1	0	0	0	0	0	0	0	0
"638"	0.964	0	0	0.036	0	0	0	0	0
"639"	0.994	0	0	0.006	0	0	0	0	0
"640"	0.898	0	0	0.102	0	0	0	0	0
"641"	0.99	0	0	0.01	0	0	0	0	0
"642"	0.974	0	0	0.026	0	0	0	0	0
"643"	0.938	0	0	0.062	0	0	0	0	0
"644"	1	0	0	0	0	0	0	0	0
"645"	0.958	0.004	0.001996	0.036	0	0	0	0	4e-06
"646"	0.946	0.002	0.001996	0.05	0	0	0	0	4e-06
"647"	1	0	0	0	0	0	0	0	0
"648"	0.994	0	0	0.006	0	0	0	0	0
"649"	0.958	0	0	0.042	0	0	0	0	0
"650"	0.904	0	0	0.096	0	0	0	0	0
"651"	0.986	0	0	0.014	0	0	0	0	0
"652"	0.972	0	0	0.028	0	0	0	0	0
"653"	0.968	0	0	0.032	0	0	0	0	0
"654"	0.854	0	0	0.146	0	0	0	0	0
"655"	0.96	0	0	0.038	0.001996	0	0	0	4e-06
"656"	1	0	0	0	0	0	0	0	0
"657"	1	0	0	0	0	0	0	0	0
"658"	0.866	0.006	0	0.128	0	0	0	0	0
"659"	0.99	0.002	0	0.008	0	0	0	0	0
"660"	0.928	0	0	0.072	0	0	0	0	0
"661"	1	0	0	0	0	0	0	0	0
"662"	0.8	0.008	0.001996	0.188	0.001996	0	0	0	8e-06
"663"	0.984	0	0	0.016	0	0	0	0	0
"664"	0.828	0.004	0	0.166	0	0	0	0.002	0
"665"	1	0	0	0	0	0	0	0	0
"666"	0.948	0	0	0.052	0	0	0	0	0
"667"	0.952	0	0	0.048	0	0	0	0	0
"668"	0.706	0.016	0.003984	0.268	0	0	0	0.006	1.6e-05
"669"	0.902	0.002	0.001996	0.094	0	0	0	0	4e-06
"670"	0.972	0.002	0.001996	0.024	0	0	0	0	4e-06
"671"	0.924	0	0	0.072	0	0	0	0.004	0
"672"	0.944	0	0	0.056	0	0	0	0	0
"673"	1	0	0	0	0	0	0	0	0
"674"	0.976	0	0	0.024	0	0	0	0	0
"675"	0.992	0	0	0.008	0	0	0	0	0
"676"	0.836	0.004	0.005964	0.152	0	0	0	0.002	3.6e-05
"677"	0.954	0	0.002	0.044	0	0	0	0	0
"678"	0.804	0.006	0.001996	0.186	0	0	0	0.002	4e-06
"679"	0.95	0	0	0.05	0	0	0	0	0
"680"	0.994	0	0	0.006	0	0	0	0	0
"681"	0.992	0	0	0.008	0	0	0	0	0
"682"	1	0	0	0	0	0	0	0	0
"683"	0.992	0	0	0.008	0	0	0	0	0
"684"	1	0	0	0	0	0	0	0	0
"685"	1	0	0	0	0	0	0	0	0
"686"	0.904	0	0	0.096	0	0	0	0	0
"687"	0.972	0	0	0.028	0	0	0	0	0
"688"	0.992	0	0	0.008	0	0	0	0	0
"689"	0.96	0.002	0	0.038	0	0	0	0	0
"690"	0.966	0	0	0.034	0	0	0	0	0
"691"	0.54	0.006	0	0.448	0.002	0.001996	0	0.002	4e-06
"692"	0.952	0.002	0.001996	0.044	0	0	0	0	4e-06
"693"	0.984	0	0	0.016	0	0	0	0	0
"694"	0.962	0.002	0	0.036	0	0	0	0	0
"695"	1	0	0	0	0	0	0	0	0
"696"	0.984	0	0	0.016	0	0	0	0	0
"697"	0.892	0.002	0	0.106	0	0	0	0	0
"698"	0.976	0	0	0.024	0	0	0	0	0
"699"	1	0	0	0	0	0	0	0	0
"700"	0.91	0.004	0	0.084	0.001996	0	0	0	4e-06
"701"	0.746	0	0	0.254	0	0	0	0	0
"702"	1	0	0	0	0	0	0	0	0
"703"	0.77	0.004	0	0.226	0	0	0	0	0
"704"	0.998	0	0	0.002	0	0	0	0	0
"705"	0.914	0	0	0.084	0	0	0	0.002	0
"706"	0.992	0	0	0.008	0	0	0	0	0
"707"	0.932	0	0	0.068	0	0	0	0	0
"708"	1	0	0	0	0	0	0	0	0
"709"	0.936	0	0.001996	0.062	0	0	0	0	4e-06
"710"	1	0	0	0	0	0	0	0	0
"711"	0.998	0	0	0.002	0	0	0	0	0
"712"	0.802	0.004	0	0.192	0	0	0	0.002	0
"713"	0.888	0	0	0.112	0	0	0	0	0
"714"	0.894	0	0	0.106	0	0	0	0	0
"715"	0.972	0	0	0.028	0	0	0	0	0
"716"	0.976	0	0	0.024	0	0	0	0	0
"717"	0.946	0.002	0	0.05	0	0	0	0.002	0
"718"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"719"	0.978	0	0	0.022	0	0	0	0	0
"720"	0.93	0.004	0	0.064	0	0	0	0.002	0
"721"	0.932	0	0	0.068	0	0	0	0	0
"722"	0.67	0.006	0.005976	0.312	0.001996	0	0	0.004	2.8e-05
"723"	0.92	0	0	0.08	0	0	0	0	0
"724"	0.998	0	0	0.002	0	0	0	0	0
"725"	0.88	0	0	0.12	0	0	0	0	0
"726"	0.984	0	0	0.016	0	0	0	0	0
"727"	1	0	0	0	0	0	0	0	0
"728"	1	0	0	0	0	0	0	0	0
"729"	0.852	0	0	0.148	0	0	0	0	0
"730"	0.938	0	0	0.062	0	0	0	0	0
"731"	0.906	0.002	0	0.092	0	0	0	0	0
"732"	0.84	0	0.001996	0.158	0	0	0	0	4e-06
"733"	1	0	0	0	0	0	0	0	0
"734"	0.998	0	0	0.002	0	0	0	0	0
"735"	0.728	0.006	0.001996	0.262	0	0	0	0.002	4e-06
"736"	0.942	0	0	0.058	0	0	0	0	0
"737"	0.968	0	0	0.032	0	0	0	0	0
"738"	0.986	0	0	0.014	0	0	0	0	0
"739"	0.982	0	0	0.018	0	0	0	0	0
"740"	0.988	0	0	0.012	0	0	0	0	0
"741"	0.772	0.008	0	0.22	0	0	0	0	0
"742"	0.848	0	0	0.152	0	0	0	0	0
"743"	0.886	0.004	0.002	0.108	0	0	0	0	0
"744"	0.978	0	0	0.022	0	0	0	0	0
"745"	0.848	0.004	0	0.148	0	0	0	0	0
"746"	0.932	0	0	0.068	0	0	0	0	0
"747"	0.97	0	0	0.03	0	0	0	0	0
"748"	0.964	0	0	0.036	0	0	0	0	0
"749"	0.996	0	0	0.004	0	0	0	0	0
"750"	0.988	0	0	0.012	0	0	0	0	0
"751"	0.996	0	0	0.004	0	0	0	0	0
"752"	0.994	0	0	0.006	0	0	0	0	0
"753"	0.998	0	0	0.002	0	0	0	0	0
"754"	0.916	0	0	0.084	0	0	0	0	0
"755"	0.59	0.012	0.001996	0.39	0	0	0.001996	0.004	8e-06
"756"	0.888	0.002	0	0.11	0	0	0	0	0
"757"	0.922	0	0	0.078	0	0	0	0	0
"758"	0.992	0	0	0.008	0	0	0	0	0
"759"	0.982	0	0	0.018	0	0	0	0	0
"760"	0.798	0	0	0.198	0.001996	0	0.001996	0	8e-06
"761"	0.99	0	0	0.01	0	0	0	0	0
"762"	0.998	0	0	0.002	0	0	0	0	0
"763"	1	0	0	0	0	0	0	0	0
"764"	0.984	0	0	0.016	0	0	0	0	0
"765"	0.992	0	0	0.008	0	0	0	0	0
"766"	0.99	0	0	0.01	0	0	0	0	0
"767"	1	0	0	0	0	0	0	0	0
"768"	0.988	0	0	0.012	0	0	0	0	0
"769"	0.982	0	0	0.018	0	0	0	0	0
"770"	0.962	0.002	0	0.036	0	0	0	0	0
"771"	0.754	0.004	0.001996	0.24	0	0	0	0	4e-06
"772"	0.984	0.002	0	0.014	0	0	0	0	0
"773"	0.822	0.01	0.001992	0.162	0	0	0	0.004	8e-06
"774"	0.982	0	0	0.018	0	0	0	0	0
"775"	0.968	0	0.001996	0.03	0	0	0	0	4e-06
"776"	0.652	0.006	0	0.342	0	0	0	0	0
"777"	0.97	0	0	0.03	0	0	0	0	0
"778"	0.908	0.002	0	0.09	0	0	0	0	0
"779"	0.996	0	0	0.004	0	0	0	0	0
"780"	0.938	0	0	0.062	0	0	0	0	0
"781"	0.988	0	0	0.012	0	0	0	0	0
"782"	0.984	0	0	0.016	0	0	0	0	0
"783"	0.9	0	0	0.1	0	0	0	0	0
"784"	0.894	0	0	0.106	0	0	0	0	0
"785"	0.996	0	0	0.004	0	0	0	0	0
"786"	0.97	0	0	0.03	0	0	0	0	0
"787"	0.944	0	0	0.056	0	0	0	0	0
"788"	0.992	0	0	0.008	0	0	0	0	0
"789"	0.926	0	0	0.074	0	0	0	0	0
"790"	0.868	0	0	0.132	0	0	0	0	0
"791"	0.668	0.002	0	0.328	0	0	0	0.002	0
"792"	0.962	0.002	0	0.036	0	0	0	0	0
"793"	0.986	0	0	0.014	0	0	0	0	0
"794"	0.88	0.002	0.001996	0.114	0	0	0	0.002	4e-06
"795"	0.998	0	0	0.002	0	0	0	0	0
"796"	0.994	0	0	0.006	0	0	0	0	0
"797"	0.838	0.004	0	0.158	0	0	0	0	0
"798"	0.972	0	0	0.026	0	0	0	0.002	0
"799"	0.972	0	0	0.028	0	0	0	0	0
"800"	0.958	0	0	0.042	0	0	0	0	0
"801"	0.806	0	0	0.192	0	0	0	0.002	0
"802"	0.888	0	0	0.11	0	0	0	0.002	0
"803"	0.974	0	0	0.026	0	0	0	0	0
"804"	0.862	0	0	0.136	0	0	0	0.002	0
"805"	0.994	0	0	0.006	0	0	0	0	0
"806"	1	0	0	0	0	0	0	0	0
"807"	0.93	0	0	0.07	0	0	0	0	0
"808"	0.878	0.006	0.001996	0.112	0	0	0	0.002	4e-06
"809"	1	0	0	0	0	0	0	0	0
"810"	0.938	0	0	0.062	0	0	0	0	0
"811"	0.954	0	0	0.046	0	0	0	0	0
"812"	0.574	0.006	0.001996	0.418	0	0	0	0	4e-06
"813"	0.68	0.02	0.003992	0.296	0	0	0	0	8e-06
"814"	0.794	0.004	0	0.2	0	0	0	0.002	0
"815"	0.862	0	0.001996	0.136	0	0	0	0	4e-06
"816"	0.714	0.006	0.001996	0.278	0	0	0	0	4e-06
"817"	0.994	0	0.001996	0.004	0	0	0	0	4e-06
"818"	0.916	0	0	0.084	0	0	0	0	0
"819"	1	0	0	0	0	0	0	0	0
"820"	0.788	0.002	0.002	0.204	0	0	0	0.004	0
"821"	0.91	0	0	0.09	0	0	0	0	0
"822"	0.97	0	0	0.03	0	0	0	0	0
"823"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"824"	0.994	0	0	0.006	0	0	0	0	0
"825"	0.998	0	0	0.002	0	0	0	0	0
"826"	0.96	0	0	0.04	0	0	0	0	0
"827"	0.974	0	0	0.026	0	0	0	0	0
"828"	0.644	0.012	0.005964	0.326	0.001996	0	0	0.01	4e-05
"829"	0.878	0.002	0.002	0.116	0	0	0	0.002	0
"830"	0.904	0.002	0	0.094	0	0	0	0	0
"831"	0.972	0	0	0.028	0	0	0	0	0
"832"	0.964	0	0	0.036	0	0	0	0	0
"833"	0.492	0.01	0.001996	0.486	0.003984	0	0	0.006	2e-05
"834"	0.856	0.004	0.002	0.138	0	0	0	0	0
"835"	0.974	0	0	0.026	0	0	0	0	0
"836"	0.998	0	0	0.002	0	0	0	0	0
"837"	0.99	0	0	0.008	0	0	0	0.002	0
"838"	0.96	0	0	0.04	0	0	0	0	0
"839"	0.548	0.026	0.005952	0.41	0.003984	0	0.001996	0.004	6.8e-05
"840"	0.994	0	0	0.006	0	0	0	0	0
"841"	0.974	0	0	0.026	0	0	0	0	0
"842"	0.882	0.004	0	0.114	0	0	0	0	0
"843"	0.944	0	0	0.056	0	0	0	0	0
"844"	0.978	0	0	0.022	0	0	0	0	0
"845"	0.944	0	0	0.056	0	0	0	0	0
"846"	0.898	0.002	0	0.1	0	0	0	0	0
"847"	0.988	0	0	0.012	0	0	0	0	0
"848"	0.998	0	0	0.002	0	0	0	0	0
"849"	0.962	0	0	0.038	0	0	0	0	0
"850"	0.98	0	0	0.02	0	0	0	0	0
"851"	0.73	0	0	0.27	0	0	0	0	0
"852"	0.95	0	0.001996	0.048	0	0	0	0	4e-06
"853"	0.954	0	0	0.046	0	0	0	0	0
"854"	0.956	0.002	0	0.042	0	0	0	0	0
"855"	0.856	0.002	0	0.142	0	0	0	0	0
"856"	0.958	0	0	0.042	0	0	0	0	0
"857"	0.816	0.004	0.003984	0.176	0	0	0	0	1.6e-05
"858"	0.958	0	0	0.042	0	0	0	0	0
"859"	0.926	0	0	0.074	0	0	0	0	0
"860"	1	0	0	0	0	0	0	0	0
"861"	0.958	0	0	0.042	0	0	0	0	0
"862"	0.93	0	0	0.07	0	0	0	0	0
"863"	0.984	0	0	0.016	0	0	0	0	0
"864"	0.976	0	0	0.024	0	0	0	0	0
"865"	0.936	0.004	0	0.06	0	0	0	0	0
"866"	1	0	0	0	0	0	0	0	0
"867"	0.948	0	0	0.052	0	0	0	0	0
"868"	0.928	0	0	0.072	0	0	0	0	0
"869"	0.63	0.002	0	0.368	0	0	0	0	0
"870"	0.794	0.006	0	0.2	0	0	0	0	0
"871"	0.958	0	0	0.042	0	0	0	0	0
"872"	0.668	0.008	0	0.322	0	0	0	0.002	0
"873"	0.748	0.006	0	0.24	0	0	0.001996	0.004	4e-06
"874"	0.958	0	0	0.042	0	0	0	0	0
"875"	0.78	0.01	0	0.21	0	0	0	0	0
"876"	0.96	0	0	0.04	0	0	0	0	0
"877"	1	0	0	0	0	0	0	0	0
"878"	0.91	0	0	0.09	0	0	0	0	0
"879"	0.95	0	0	0.05	0	0	0	0	0
"880"	0.656	0.004	0.001996	0.334	0.001996	0	0	0.002	8e-06
"881"	0.96	0	0	0.04	0	0	0	0	0
"882"	0.91	0	0	0.09	0	0	0	0	0
"883"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"884"	0.948	0	0	0.052	0	0	0	0	0
"885"	0.992	0	0	0.006	0.001996	0	0	0	4e-06
"886"	0.956	0.002	0	0.042	0	0	0	0	0
"887"	0.984	0	0	0.016	0	0	0	0	0
"888"	0.906	0	0	0.094	0	0	0	0	0
"889"	1	0	0	0	0	0	0	0	0
"890"	0.998	0	0	0.002	0	0	0	0	0
"891"	0.996	0	0	0.004	0	0	0	0	0
"892"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"893"	0.928	0	0	0.07	0.001996	0	0	0	4e-06
"894"	0.982	0	0	0.018	0	0	0	0	0
"895"	0.964	0	0	0.036	0	0	0	0	0
"896"	0.742	0.002	0.001996	0.25	0	0	0	0.004	4e-06
"897"	0.76	0.008	0.001996	0.228	0	0	0.001996	0	8e-06
"898"	0.992	0	0	0.008	0	0	0	0	0
"899"	0.65	0.014	0.003992	0.332	0	0	0	0	8e-06
"900"	0.992	0	0	0.008	0	0	0	0	0
"901"	0.996	0	0	0.004	0	0	0	0	0
"902"	0.942	0	0	0.058	0	0	0	0	0
"903"	0.988	0	0	0.012	0	0	0	0	0
"904"	0.734	0.004	0.001996	0.254	0.002	0	0	0.004	4e-06
"905"	0.926	0	0	0.074	0	0	0	0	0
"906"	0.784	0.002	0	0.214	0	0	0	0	0
"907"	0.996	0	0	0.004	0	0	0	0	0
"908"	0.986	0	0	0.014	0	0	0	0	0
"909"	0.95	0	0	0.05	0	0	0	0	0
"910"	0.99	0	0	0.01	0	0	0	0	0
"911"	1	0	0	0	0	0	0	0	0
"912"	0.92	0	0	0.08	0	0	0	0	0
"913"	0.994	0	0	0.006	0	0	0	0	0
"914"	0.998	0	0	0.002	0	0	0	0	0
"915"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"916"	0.998	0	0	0.002	0	0	0	0	0
"917"	0.924	0	0.001996	0.074	0	0	0	0	4e-06
"918"	1	0	0	0	0	0	0	0	0
"919"	0.954	0.002	0	0.044	0	0	0	0	0
"920"	0.966	0	0	0.034	0	0	0	0	0
"921"	0.998	0	0	0.002	0	0	0	0	0
"922"	0.994	0	0	0.006	0	0	0	0	0
"923"	0.982	0	0	0.018	0	0	0	0	0
"924"	0.956	0	0	0.044	0	0	0	0	0
"925"	0.89	0	0	0.11	0	0	0	0	0
"926"	0.96	0	0	0.04	0	0	0	0	0
"927"	0.988	0	0	0.012	0	0	0	0	0
"928"	0.996	0	0	0.004	0	0	0	0	0
"929"	0.948	0.002	0	0.05	0	0	0	0	0
"930"	0.886	0	0	0.114	0	0	0	0	0
"931"	0.956	0	0.001996	0.042	0	0	0	0	4e-06
"932"	0.878	0	0	0.122	0	0	0	0	0
"933"	0.956	0	0	0.044	0	0	0	0	0
"934"	0.984	0	0	0.016	0	0	0	0	0
"935"	0.94	0	0	0.06	0	0	0	0	0
"936"	0.958	0	0	0.042	0	0	0	0	0
"937"	0.964	0	0	0.036	0	0	0	0	0
"938"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"939"	0.936	0.004	0	0.06	0	0	0	0	0
"940"	0.986	0	0	0.014	0	0	0	0	0
"941"	0.744	0.014	0.003984	0.238	0	0	0	0	1.6e-05
"942"	0.852	0	0.003984	0.144	0	0	0	0	1.6e-05
"943"	0.976	0	0	0.024	0	0	0	0	0
"944"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"945"	0.978	0.002	0	0.02	0	0	0	0	0
"946"	0.942	0	0	0.058	0	0	0	0	0
"947"	0.774	0.002	0	0.22	0.001996	0	0	0.002	4e-06
"948"	0.982	0	0	0.018	0	0	0	0	0
"949"	0.884	0.004	0.001992	0.11	0	0	0	0	8e-06
"950"	0.888	0.002	0	0.106	0	0	0.001996	0.002	4e-06
"951"	0.874	0	0	0.124	0	0	0	0.002	0
"952"	0.912	0	0	0.088	0	0	0	0	0
"953"	0.58	0.016	0.001996	0.39	0.001996	0	0	0.01	8e-06
"954"	0.998	0	0	0.002	0	0	0	0	0
"955"	0.962	0	0	0.038	0	0	0	0	0
"956"	0.932	0	0	0.068	0	0	0	0	0
"957"	0.876	0.002	0	0.122	0	0	0	0	0
"958"	0.614	0.006	0	0.38	0	0	0	0	0
"959"	1	0	0	0	0	0	0	0	0
"960"	0.996	0	0	0.004	0	0	0	0	0
"961"	0.968	0	0	0.032	0	0	0	0	0
"962"	0.98	0	0	0.02	0	0	0	0	0
"963"	0.74	0.002	0	0.258	0	0	0	0	0
"964"	0.744	0	0	0.256	0	0	0	0	0
"965"	0.998	0	0	0.002	0	0	0	0	0
"966"	0.952	0	0	0.048	0	0	0	0	0
"967"	0.882	0.002	0.001996	0.114	0	0	0	0	4e-06
"968"	0.908	0	0	0.09	0	0	0	0.002	0
"969"	0.682	0.008	0	0.306	0.001996	0	0	0.002	4e-06
"970"	0.714	0	0	0.28	0.002	0.001992	0	0.002	8e-06
"971"	0.98	0	0	0.02	0	0	0	0	0
"972"	1	0	0	0	0	0	0	0	0
"973"	0.928	0	0	0.072	0	0	0	0	0
"974"	0.888	0.002	0	0.11	0	0	0	0	0
"975"	0.982	0	0	0.018	0	0	0	0	0
"976"	0.9	0.004	0.001996	0.094	0	0	0	0	4e-06
"977"	0.996	0	0	0.004	0	0	0	0	0
"978"	0.75	0.01	0	0.24	0	0	0	0	0
"979"	0.998	0	0	0.002	0	0	0	0	0
"980"	0.998	0	0	0.002	0	0	0	0	0
"981"	0.884	0.002	0	0.114	0	0	0	0	0
"982"	0.992	0	0	0.008	0	0	0	0	0
"983"	0.996	0	0	0.004	0	0	0	0	0
"984"	0.858	0	0.001996	0.138	0	0	0	0.002	4e-06
"985"	0.996	0	0	0.004	0	0	0	0	0
"986"	0.976	0	0	0.024	0	0	0	0	0
"987"	0.878	0	0	0.12	0	0.001996	0	0	4e-06
"988"	0.996	0	0	0.004	0	0	0	0	0
"989"	0.988	0	0	0.012	0	0	0	0	0
"990"	0.976	0	0	0.024	0	0	0	0	0
"991"	1	0	0	0	0	0	0	0	0
"992"	0.996	0	0	0.004	0	0	0	0	0
"993"	0.688	0.012	0.001996	0.292	0.001996	0	0	0.004	8e-06
"994"	0.848	0.002	0	0.148	0	0	0	0.002	0
"995"	1	0	0	0	0	0	0	0	0
"996"	1	0	0	0	0	0	0	0	0
"997"	0.942	0	0	0.058	0	0	0	0	0
"998"	0.956	0	0	0.044	0	0	0	0	0
"999"	0.774	0.002	0	0.222	0	0	0	0.002	0
"1000"	1	0	0	0	0	0	0	0	0
